tau,alpha,t,path,id
1.772963,0.856016,1.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,2.61,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,3.54,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,4.47,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,5.4,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,6.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
1.772963,0.856016,7.26,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s8__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s8__tp_0__age_-1.10.vtk', 8, 8, 8, 8, 8, 8, 8, 8, 8]"
-3.105919,1.151431,-4.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,-3.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,-2.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,-1.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,-0.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,0.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,1.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,2.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,3.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
-3.105919,1.151431,4.03,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s9__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s9__tp_0__age_-4.94.vtk', 9, 9, 9, 9, 9, 9, 9, 9, 9]"
1.684804,1.017443,-2.74,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,-1.63,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,-0.53,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,0.58,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,1.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,2.79,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,3.89,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,4.99,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,6.1,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1.684804,1.017443,7.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s10__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]"
-1.134165,0.866174,-7.26,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,-6.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,-4.82,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,-3.6,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,-2.38,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,-1.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,0.06,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,1.28,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,2.5,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-1.134165,0.866174,3.72,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s11__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]"
-0.388078,0.747337,-9.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,-7.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,-6.02,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,-4.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,-2.71,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,-1.06,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,0.6,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,2.25,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,3.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
-0.388078,0.747337,5.56,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s12__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]"
0.232588,1.166315,-8.55,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-7.6,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-6.64,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-5.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-4.72,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-3.76,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-2.81,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-1.85,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,-0.89,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.232588,1.166315,0.07,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s13__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]"
-0.732886,0.79938,-5.5,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,-4.13,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,-2.76,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,-1.38,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,-0.01,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,1.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,2.74,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,4.11,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,5.49,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
-0.732886,0.79938,6.86,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s14__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]"
